"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250220","경의선","탄현","8178","7938","20250223"
"20250220","장항선","탕정","1951","1808","20250223"
"20250220","7호선","태릉입구","9031","8393","20250223"
"20250220","6호선","태릉입구","6419","6739","20250223"
"20250220","분당선","태평","13856","13341","20250223"
"20250220","경춘선","퇴계원","3578","3321","20250223"
"20250220","경의선","파주","1121","909","20250223"
"20250220","경강선","판교","6450","6373","20250223"
"20250220","중앙선","팔당","680","723","20250223"
"20250220","경춘선","평내호평","6430","6241","20250223"
"20250220","과천선","평촌","20025","19456","20250223"
"20250220","경부선","평택","11824","11643","20250223"
"20250220","경부선","평택지제","4228","4169","20250223"
"20250220","경의선","풍산","6686","6406","20250223"
"20250220","7호선","하계","19499","18354","20250223"
"20250220","5호선","하남검단산","6792","6529","20250223"
"20250220","5호선","하남시청(덕풍?신장)","9272","8823","20250223"
"20250220","5호선","하남풍산","5033","4991","20250223"
"20250220","7호선","학동","27348","28335","20250223"
"20250220","3호선","학여울","5100","5337","20250223"
"20250220","6호선","한강진","9847","11380","20250223"
"20250220","경의선","한국항공대","1685","1583","20250223"
"20250220","경원선","한남","4015","3767","20250223"
"20250220","안산선","한대앞","9285","9268","20250223"
"20250220","4호선","한성대입구(삼선교)","13902","13829","20250223"
"20250220","9호선2~3단계","한성백제","3443","3098","20250223"
"20250220","2호선","한양대","9966","11506","20250223"
"20250220","분당선","한티","17419","18166","20250223"
"20250220","6호선","합정","14231","13863","20250223"
"20250220","2호선","합정","33686","36315","20250223"
"20250220","5호선","행당","8922","7965","20250223"
"20250220","경의선","행신","8493","8432","20250223"
"20250220","4호선","혜화","39162","38974","20250223"
"20250220","수인선","호구포","4036","4199","20250223"
"20250220","2호선","홍대입구","72512","76606","20250223"
"20250220","공항철도 1호선","홍대입구","14680","14669","20250223"
"20250220","경의선","홍대입구","2037","2525","20250223"
"20250220","3호선","홍제","18839","17978","20250223"
"20250220","우이신설선","화계","3870","3763","20250223"
"20250220","5호선","화곡","31098","28949","20250223"
"20250220","6호선","화랑대(서울여대입구)","11925","9803","20250223"
"20250220","경부선","화서","11773","11421","20250223"
"20250220","일산선","화정","18462","19320","20250223"
"20250220","중앙선","회기","26390","25330","20250223"
"20250220","경원선","회룡","13821","13561","20250223"
"20250220","4호선","회현(남대문시장)","30324","31740","20250223"
"20250220","경의선","효창공원앞","3379","3962","20250223"
"20250220","6호선","효창공원앞","7995","7231","20250223"
"20250220","9호선","흑석(중앙대입구)","10126","10680","20250223"
"20250219","우이신설선","4.19민주묘지","3068","2916","20250222"
"20250219","경원선","가능","6499","6422","20250222"
"20250219","3호선","가락시장","9942","9676","20250222"
"20250219","8호선","가락시장","9507","10247","20250222"
"20250219","경부선","가산디지털단지","21477","23665","20250222"
"20250219","7호선","가산디지털단지","51649","51387","20250222"
"20250219","9호선","가양","24244","23765","20250222"
"20250219","우이신설선","가오리","4534","4596","20250222"
"20250219","경의선","가좌","6206","6178","20250222"
"20250219","분당선","가천대","7623","7733","20250222"
"20250219","경춘선","가평","1803","1727","20250222"
"20250219","경인선","간석","5885","5544","20250222"
"20250219","경춘선","갈매","2895","2585","20250222"
"20250219","2호선","강남","93415","91253","20250222"
"20250219","분당선","강남구청","11208","12549","20250222"
"20250219","7호선","강남구청","18522","20586","20250222"
"20250219","5호선","강동","20788","20459","20250222"
"20250219","8호선","강동구청","12084","12554","20250222"
"20250219","경의선","강매","3575","3045","20250222"
"20250219","2호선","강변(동서울터미널)","28447","25974","20250222"
"20250219","5호선","강일","6615","6223","20250222"
"20250219","경춘선","강촌","293","306","20250222"
"20250219","5호선","개롱","7532","7603","20250222"
"20250219","경인선","개봉","22462","22958","20250222"
"20250219","분당선","개포동","5026","5115","20250222"
"20250219","9호선","개화","2837","1849","20250222"
"20250219","5호선","개화산","6476","6140","20250222"
"20250219","5호선","거여","11128","10750","20250222"
"20250219","2호선","건대입구","36530","38632","20250222"
"20250219","7호선","건대입구","14364","14847","20250222"
"20250219","경의선","검암","1","0","20250222"
"20250219","공항철도 1호선","검암","6687","6939","20250222"
"20250219","경강선","경기광주","8445","8097","20250222"
"20250219","과천선","경마공원","1658","1685","20250222"
"20250219","3호선","경복궁(정부서울청사)","25323","25212","20250222"
"20250219","3호선","경찰병원","8692","8705","20250222"
"20250219","공항철도 1호선","계양","14237","13756","20250222"
"20250219","5호선","고덕","11233","10981","20250222"
"20250219","6호선","고려대(종암)","8896","8580","20250222"
"20250219","수인선","고색","6170","5734","20250222"
"20250219","9호선","고속터미널","15220","20459","20250222"
"20250219","7호선","고속터미널","18266","15827","20250222"
"20250219","3호선","고속터미널","47865","44330","20250222"
"20250219","안산선","고잔","9426","8970","20250222"
"20250219","경의선","곡산","674","692","20250222"
"20250219","경강선","곤지암","2287","2126","20250222"
"20250219","경의선","공덕","4472","3618","20250222"
"20250219","공항철도 1호선","공덕","3166","4173","20250222"
"20250219","5호선","공덕","16665","17495","20250222"
"20250219","6호선","공덕","21514","20645","20250222"
"20250219","7호선","공릉(서울과학기술대)","13144","13017","20250222"
"20250219","9호선","공항시장","3344","3653","20250222"
"20250219","공항철도 1호선","공항화물청사","2177","2257","20250222"
"20250219","과천선","과천","7038","6627","20250222"
"20250219","경부선","관악","7487","7248","20250222"
"20250219","신림선","관악산(서울대)","2819","2643","20250222"
"20250219","5호선","광나루(장신대)","12954","12381","20250222"
"20250219","경부선","광명","3896","3307","20250222"
"20250219","7호선","광명사거리","22557","22318","20250222"
"20250219","경원선","광운대","8057","7576","20250222"
"20250219","5호선","광화문(세종문화회관)","37807","39662","20250222"
"20250219","6호선","광흥창(서강)","10597","10478","20250222"
"20250219","3호선","교대(법원.검찰청)","19152","10897","20250222"
"20250219","2호선","교대(법원.검찰청)","35922","42379","20250222"
"20250219","경부선","구로","18073","18352","20250222"
"20250219","2호선","구로디지털단지","65171","64516","20250222"
"20250219","분당선","구룡","3488","3587","20250222"
"20250219","중앙선","구리","8463","8993","20250222"
"20250219","9호선","구반포","1953","1917","20250222"
"20250219","6호선","구산","8709","6808","20250222"
"20250219","분당선","구성","7454","7559","20250222"
"20250219","2호선","구의(광진구청)","27509","26922","20250222"
"20250219","경인선","구일","6456","6390","20250222"
"20250219","3호선","구파발","23358","22400","20250222"
"20250219","중앙선","국수","609","657","20250222"
"20250219","9호선","국회의사당","20944","21226","20250222"
"20250219","5호선","군자(능동)","12945","14234","20250222"
"20250219","7호선","군자(능동)","16446","13335","20250222"
"20250219","경부선","군포","7653","7680","20250222"
"20250219","경춘선","굴봉산","102","139","20250222"
"20250219","5호선","굽은다리(강동구민회관앞)","11101","10524","20250222"
"20250219","경춘선","금곡","1535","1482","20250222"
"20250219","경의선","금릉","5178","4986","20250222"
"20250219","경부선","금정","29873","30113","20250222"
"20250219","경부선","금천구청","11369","11679","20250222"
"20250219","경의선","금촌","6352","6091","20250222"
"20250219","3호선","금호","8655","8230","20250222"
"20250219","분당선","기흥","11087","10306","20250222"
"20250219","5호선","길동","9450","9834","20250222"
"20250219","4호선","길음","23445","23165","20250222"
"20250219","경춘선","김유정","342","337","20250222"
"20250219","공항철도 1호선","김포공항","9342","6315","20250222"
"20250219","9호선","김포공항","6293","9769","20250222"
"20250219","5호선","김포공항","13322","8259","20250222"
"20250219","서해선","김포공항","2975","4212","20250222"
"20250219","5호선","까치산","29690","28822","20250222"
"20250219","2호선","낙성대(강감찬)","29452","28713","20250222"
"20250219","7호선","남구로","16756","17657","20250222"
"20250219","수인선","남동인더스파크","2574","2870","20250222"
"20250219","3호선","남부터미널(예술의전당)","36827","37138","20250222"
"20250219","7호선","남성","12112","11664","20250222"
"20250219","경부선","남영","9829","10386","20250222"
"20250219","8호선","남위례","8249","8074","20250222"
"20250219","경춘선","남춘천","2650","2691","20250222"
"20250219","4호선","남태령","1408","1298","20250222"
"20250219","8호선","남한산성입구(성남법원.검찰청)","13905","12547","20250222"
"20250219","7호선","내방","16483","16727","20250222"
"20250219","9호선","노들","5205","4417","20250222"
"20250219","9호선","노량진","28055","27805","20250222"
"20250219","경부선","노량진","8183","8543","20250222"
"20250219","4호선","노원","21886","24704","20250222"
"20250219","7호선","노원","22418","23018","20250222"
"20250219","3호선","녹번","16420","15285","20250222"
"20250219","6호선","녹사평(용산구청)","4737","4828","20250222"
"20250219","경원선","녹양","4705","4299","20250222"
"20250219","경원선","녹천","4586","3886","20250222"
"20250219","7호선","논현","21238","22088","20250222"
"20250219","경의선","능곡","4792","4509","20250222"
"20250219","8호선","단대오거리","13145","12907","20250222"
"20250219","수인선","달월","89","57","20250222"
"20250219","5호선","답십리","17781","16263","20250222"
"20250219","4호선","당고개","9815","8552","20250222"
"20250219","신림선","당곡","5452","5413","20250222"
"20250219","9호선","당산","21375","20878","20250222"
"20250219","2호선","당산","20483","23492","20250222"
"20250219","경부선","당정","6544","6234","20250222"
"20250219","일산선","대곡","9273","8036","20250222"
"20250219","과천선","대공원","2186","2249","20250222"
